trade_date,decision_datetime,entry_datetime,exit_datetime,contract_id,front_expiry,score,entry_price,exit_price,target_price,stop_price,exit_reason,lot_size,lots,quantity,requested_multiplier,multiplier,entry_notional,gross_pnl,cost_rupees,realized_pnl,realized_r
2021-07-01,2021-07-01T14:11:00,2021-07-01T14:12:00,2021-07-01T15:11:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,994.0,15735.6504,15700.0,15798.5930016,15688.4434488,TIMEOUT,50,1,50,1.0,1.0,786782.52,-1782.5200000000223,178.15877719728,-1960.6787771973022,-0.8306737577229102
2021-07-02,2021-07-02T14:12:00,2021-07-02T14:13:00,2021-07-02T15:12:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,971.0,15697.7002,15737.5498,15760.491000799999,15650.6070994,TIMEOUT,50,1,50,1.0,1.0,784885.01,1992.4800000000687,178.30810825,1814.1718917500687,0.7704618590138314
2021-07-06,2021-07-06T13:48:00,2021-07-06T13:49:00,2021-07-06T14:21:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,935.0,15923.0,15875.231,15986.692000000001,15875.231,STOP,50,1,50,1.0,1.0,796150.0,-2388.4500000000116,179.6458484542,-2388.45,-1.0
2021-07-06,2021-07-06T14:51:00,2021-07-06T14:52:00,2021-07-06T15:14:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,927.0,15870.0498,15822.439650600001,15933.5299992,15822.439650600001,STOP,50,1,50,1.0,1.0,793502.49,-2380.507469999975,179.20541422919092,-2380.50747,-1.0
2021-07-07,2021-07-07T14:00:00,2021-07-07T14:01:00,2021-07-07T15:00:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,923.0,15864.0,15870.5,15927.456,15816.408,TIMEOUT,50,1,50,1.0,1.0,793200.0,325.0,179.4887429,145.5112571,0.06114946087577744
2021-07-08,2021-07-08T14:19:00,2021-07-08T14:20:00,2021-07-08T15:19:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,916.0,15732.4004,15748.3496,15795.330001600001,15685.2031988,TIMEOUT,50,1,50,1.0,1.0,786620.02,797.4599999999555,178.44996055000001,619.0100394499555,0.262307943569313
2021-07-09,2021-07-09T13:54:00,2021-07-09T13:55:00,2021-07-09T14:54:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,904.0,15717.75,15728.1504,15780.621,15670.59675,TIMEOUT,50,1,50,1.0,1.0,785887.5,520.0200000000223,178.29360284728,341.72639715274227,0.14494288183857626
2021-07-09,2021-07-09T14:54:00,2021-07-09T14:55:00,2021-07-09T15:29:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,877.0,15728.1504,15720.0,15791.063001600001,15680.9659488,TIMEOUT,50,1,50,1.0,1.0,786407.52,-407.52000000002226,178.26587969728,-585.7858796973023,-0.24829615044767217
2021-07-13,2021-07-13T13:59:00,2021-07-13T14:00:00,2021-07-13T14:59:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,876.0,15828.0498,15820.25,15891.3619992,15780.565650600001,TIMEOUT,50,1,50,1.0,1.0,791402.49,-389.99000000003434,179.10084362636002,-569.0908436263944,-0.23969718350957528
2021-07-14,2021-07-14T14:49:00,2021-07-14T14:50:00,2021-07-14T15:29:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,865.0,15880.8496,15859.0,15944.3729984,15833.2070512,TIMEOUT,50,1,50,1.0,1.0,794042.48,-1092.4799999999777,179.45434190272002,-1271.9343419026977,-0.533948906571807
2021-07-15,2021-07-15T13:54:00,2021-07-15T13:55:00,2021-07-15T14:54:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,864.0,15962.0,15944.0,16025.848,15914.114,TIMEOUT,50,1,50,1.0,1.0,798100.0,-900.0,180.1545892,-1080.1545892,-0.4511358598337718
2021-07-15,2021-07-15T14:54:00,2021-07-15T14:55:00,2021-07-15T15:29:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,850.0,15942.0,15938.0,16005.768,15894.173999999999,TIMEOUT,50,1,50,1.0,1.0,797100.0,-200.0,180.074216,-380.074216,-0.15894041567348302
2021-07-16,2021-07-16T14:45:00,2021-07-16T14:46:00,2021-07-16T15:29:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,849.0,15946.7998,15938.75,16010.5869992,15898.9594006,TIMEOUT,50,1,50,1.0,1.0,797339.99,-402.49000000003434,180.08924907636,-582.5792490763944,-0.2435511644480102
2021-07-20,2021-07-20T13:36:00,2021-07-20T13:37:00,2021-07-20T14:36:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,842.0,15662.9004,15642.0,15725.552001600001,15615.9116988,TIMEOUT,50,1,50,1.0,1.0,783145.02,-1045.0200000000223,177.64328504728002,-1222.6632850473022,-0.520407354884413
2021-07-20,2021-07-20T14:38:00,2021-07-20T14:39:00,2021-07-20T15:29:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,811.0,15649.5,15631.9502,15712.098,15602.5515,TIMEOUT,50,1,50,1.0,1.0,782475.0,-877.4900000000343,177.55224112364002,-1055.0422411236743,-0.4494466239064823
2021-07-22,2021-07-22T14:22:00,2021-07-22T14:23:00,2021-07-22T15:22:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,794.0,15794.1504,15820.2998,15857.3270016,15746.767948800001,TIMEOUT,50,1,50,1.0,1.0,789707.52,1307.470000000012,179.02765012364,1128.4423498763722,0.47631235670491107
2021-07-23,2021-07-23T14:01:00,2021-07-23T14:02:00,2021-07-23T15:01:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,783.0,15897.5996,15866.75,15961.1899984,15849.906801199999,TIMEOUT,50,1,50,1.0,1.0,794879.98,-1542.4799999999777,179.53846280272,-1722.0184628026977,-0.7221293386550833
2021-07-27,2021-07-27T13:36:00,2021-07-27T13:37:00,2021-07-27T14:36:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,756.0,15739.0,15703.25,15801.956,15691.783,TIMEOUT,50,1,50,1.0,1.0,786950.0,-1787.5,178.18608645,-1965.68608645,-0.8326179496579622
2021-07-27,2021-07-27T14:36:00,2021-07-27T14:37:00,2021-07-27T15:29:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,710.0,15701.75,15733.3496,15764.557,15654.64475,TIMEOUT,50,1,50,1.0,1.0,785087.5,1579.9799999999777,178.29098135272,1401.6890186472579,0.5951306992945619
2021-07-28,2021-07-28T14:18:00,2021-07-28T14:19:00,2021-07-28T14:24:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,691.0,15689.2002,15642.1325994,15751.9570008,15642.1325994,STOP,50,1,50,1.0,1.0,784460.01,-2353.380029999971,177.70112617325907,-2353.3800300000003,-1.0
2021-07-28,2021-07-28T14:54:00,2021-07-28T14:55:00,2021-07-28T15:29:00,legacy:NIFTY:FUTIDX:2021-07-29,2021-07-29,688.0,15685.5996,15707.9502,15748.3419984,15638.5428012,TIMEOUT,50,1,50,1.0,1.0,784279.98,1117.529999999988,178.09929547636,939.4307045236279,0.3992752284388831
2021-07-30,2021-07-30T13:54:00,2021-07-30T13:55:00,2021-07-30T14:49:00,legacy:NIFTY:FUTIDX:2021-08-26,2021-08-26,687.0,15864.5,15816.9065,15927.958,15816.9065,STOP,50,1,50,1.0,1.0,793225.0,-2379.675000000043,179.1592515733,-2379.675,-1.0
2021-08-03,2021-08-03T14:20:00,2021-08-03T14:21:00,2021-08-03T14:43:00,legacy:NIFTY:FUTIDX:2021-08-26,2021-08-26,659.0,16055.2002,16119.4210008,16119.4210008,16007.0345994,TARGET,50,1,50,1.0,1.0,802760.01,3211.040039999989,181.43869769077455,3029.6013423092145,1.2579937982997826
2021-08-03,2021-08-03T14:43:00,2021-08-03T14:44:00,2021-08-03T15:29:00,legacy:NIFTY:FUTIDX:2021-08-26,2021-08-26,640.0,16122.0996,16151.0498,16186.5879984,16073.7333012,TIMEOUT,50,1,50,1.0,1.0,806104.98,1447.5100000000566,181.77884172908,1265.7311582709767,0.5233938464073571
2021-08-04,2021-08-04T14:00:00,2021-08-04T14:01:00,2021-08-04T15:00:00,legacy:NIFTY:FUTIDX:2021-08-26,2021-08-26,628.0,16258.5498,16269.0,16323.5839992,16209.7741506,TIMEOUT,50,1,50,1.0,1.0,812927.49,522.5099999999657,182.80223347636,339.70776652360564,0.13929400047049117
2021-08-05,2021-08-05T14:04:00,2021-08-05T14:05:00,2021-08-05T15:04:00,legacy:NIFTY:FUTIDX:2021-08-26,2021-08-26,606.0,16330.0498,16325.0,16395.3699992,16281.0596506,TIMEOUT,50,1,50,1.0,1.0,816502.49,-252.49000000003434,183.30267897636,-435.7926789763943,-0.17791032863287995
2021-08-06,2021-08-06T14:10:00,2021-08-06T14:11:00,2021-08-06T15:10:00,legacy:NIFTY:FUTIDX:2021-08-26,2021-08-26,581.0,16268.0,16240.7998,16333.072,16219.196,TIMEOUT,50,1,50,1.0,1.0,813400.0,-1360.0099999999657,182.64877892636,-1542.6587789263256,-0.6321853860037397
2021-08-10,2021-08-10T14:47:00,2021-08-10T14:48:00,2021-08-10T15:29:00,legacy:NIFTY:FUTIDX:2021-08-26,2021-08-26,575.0,16270.2002,16271.4004,16335.2810008,16221.3895994,TIMEOUT,50,1,50,1.0,1.0,813510.01,60.01000000005661,182.84230002092002,-122.83230002086341,-0.05033017357334604
2021-08-11,2021-08-11T14:00:00,2021-08-11T14:01:00,2021-08-11T15:00:00,legacy:NIFTY:FUTIDX:2021-08-26,2021-08-26,567.0,16260.5,16272.5,16325.542,16211.7185,TIMEOUT,50,1,50,1.0,1.0,813025.0,600.0,182.82805059999998,417.1719494,0.1710369502372826
2021-08-12,2021-08-12T13:39:00,2021-08-12T13:40:00,2021-08-12T14:39:00,legacy:NIFTY:FUTIDX:2021-08-26,2021-08-26,544.0,16354.4004,16343.9502,16419.8180016,16305.3371988,TIMEOUT,50,1,50,1.0,1.0,817720.02,-522.5100000000566,183.47236457092,-705.9823645709766,-0.28778487636513067
2021-08-12,2021-08-12T14:39:00,2021-08-12T14:40:00,2021-08-12T15:29:00,legacy:NIFTY:FUTIDX:2021-08-26,2021-08-26,531.0,16343.9502,16365.0,16409.3260008,16294.918349399999,TIMEOUT,50,1,50,1.0,1.0,817197.51,1052.4900000000343,183.57954582364002,868.9104541763943,0.35442694638019406
2021-08-13,2021-08-13T13:36:00,2021-08-13T13:37:00,2021-08-13T14:36:00,legacy:NIFTY:FUTIDX:2021-08-26,2021-08-26,530.0,16474.5996,16489.8496,16540.497998400002,16425.175801200003,TIMEOUT,50,1,50,1.0,1.0,823729.9800000001,762.5,184.63291715544003,577.86708284456,0.23384162969057729
2021-08-13,2021-08-13T14:38:00,2021-08-13T14:39:00,2021-08-13T15:29:00,legacy:NIFTY:FUTIDX:2021-08-26,2021-08-26,488.0,16492.0,16520.0508,16557.968,16442.524,TIMEOUT,50,1,50,1.0,1.0,824600.0,1402.5400000000445,184.85693174456,1217.6830682554846,0.4922318167416463
2021-08-16,2021-08-16T14:36:00,2021-08-16T14:37:00,2021-08-16T15:29:00,legacy:NIFTY:FUTIDX:2021-08-26,2021-08-26,471.0,16570.75,16546.4492,16637.033,16521.03775,TIMEOUT,50,1,50,1.0,1.0,828537.5,-1215.0400000000445,185.19050810544,-1400.2305081054844,-0.5633341915143588
2021-08-17,2021-08-17T13:54:00,2021-08-17T13:55:00,2021-08-17T14:54:00,legacy:NIFTY:FUTIDX:2021-08-26,2021-08-26,457.0,16547.5996,16556.5,16613.789998400003,16497.9568012,TIMEOUT,50,1,50,1.0,1.0,827379.9800000001,445.0199999999313,185.20230875272,259.8176912472113,0.10467487632756568
